,gender,age,age_o,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,interests_correlate,like,match,race_Black/African American,race_European/Caucasian-American,race_Latino/Hispanic American,race_Other,race_o_Black/African American,race_o_European/Caucasian-American,race_o_Latino/Hispanic American,race_o_Other,field_Biology,field_Business,field_Chemistry,field_Clinical Psychology,field_Education,field_Electrical Engineering,field_Engineering,field_Film,field_Finance,field_International Affairs,field_Law,field_MBA,field_Mathematics,field_Operations Research,field_Physics,field_Political Science,field_Psychology,field_School Psychology,field_Social Work,field_Sociology,field_medicine,field_sociology
3128,0,25.0,24.0,0,1.0,1.0,1.6,2.6666666666666665,4.0,3.2,3.3962264150943398,6.0,10.0,10.0,9.0,10.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,5.0,8.0,8.0,7.0,9.0,-0.22,2.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3129,0,25.0,27.0,0,1.0,1.0,1.5380000000000003,3.205,3.846,3.846,2.5396226415094345,5.0,10.0,9.0,8.0,9.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,8.0,8.0,9.0,10.0,8.0,0.6,9.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3130,0,25.0,25.0,0,1.0,1.0,1.765,2.9416666666666664,3.53,3.138,2.960377358490566,4.0,4.0,3.0,3.0,3.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,-0.34,9.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3131,0,25.0,24.0,1,1.0,1.0,1.4000000000000001,3.0,4.0,3.6,3.018867924528302,7.0,7.0,7.0,7.0,7.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,8.0,8.0,7.0,8.0,9.0,0.1,9.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3132,0,25.0,23.0,0,1.0,1.0,1.5380000000000003,3.205,3.4619999999999997,3.846,1.8150943396226416,3.0,2.0,8.0,4.0,5.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,9.0,8.0,-0.24,7.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3133,0,25.0,30.0,0,1.0,1.0,1.75,2.9166666666666665,4.0,2.5,3.7735849056603774,2.0,10.0,8.0,10.0,8.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,8.0,6.0,7.0,6.0,7.0,0.23,2.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3134,0,25.0,25.0,0,1.0,1.0,1.3210000000000002,3.145,3.7740000000000005,3.3960000000000004,3.2037735849056608,6.0,10.0,9.0,6.462962962962963,8.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,9.0,0.44,9.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3135,0,25.0,25.0,0,1.0,1.0,1.5380000000000003,2.885,3.4619999999999997,3.4619999999999997,3.2660377358490567,3.0,8.0,8.0,3.0,8.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.13,10.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,0,25.0,22.0,0,1.0,1.0,1.5380000000000003,3.205,3.846,3.846,2.9018867924528307,5.0,9.0,9.0,7.0,8.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,-0.15,8.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3137,0,25.0,22.0,0,1.0,1.0,1.6,3.333333333333333,3.6,4.0,3.3962264150943398,3.0,9.0,9.0,7.0,9.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,-0.52,9.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3138,0,25.0,26.0,0,1.0,1.0,1.961,2.6149999999999998,3.53,3.138,3.330188679245283,4.0,7.0,9.0,6.0,8.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,7.0,8.0,8.0,8.0,10.0,0.4,8.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,0,25.0,23.0,0,1.0,1.0,1.5380000000000003,2.885,3.846,3.846,2.177358490566038,8.0,8.0,8.0,7.0,6.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,0.52,10.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,0,25.0,31.0,0,1.0,1.0,1.4580000000000002,2.7783333333333333,4.1659999999999995,3.75,3.145283018867925,9.0,10.0,10.0,10.0,9.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.49,10.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3141,0,25.0,23.0,0,1.0,1.0,1.7309999999999999,2.243333333333333,3.4619999999999997,3.846,3.6283018867924532,7.0,9.0,10.0,10.0,9.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,-0.26,9.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3142,0,25.0,25.0,0,1.0,1.0,1.154,2.243333333333333,3.846,3.846,3.6283018867924532,5.0,10.0,10.0,9.0,9.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,9.0,0.54,8.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,0,25.0,28.0,0,1.0,1.0,1.304,3.623333333333333,3.478,3.478,2.8716981132075476,5.0,7.0,6.0,8.0,6.916905444126074,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,-0.18,9.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,0,25.0,29.0,0,1.0,1.0,2.0,2.5933333333333333,4.0,3.112,2.0962264150943395,5.0,10.0,10.0,6.462962962962963,9.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,0.33,10.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,0,25.0,28.0,0,1.0,1.0,1.6360000000000001,2.7266666666666666,3.636,3.636,3.086792452830189,6.0,10.0,10.0,6.0,10.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.27,10.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,0,25.0,27.0,0,1.0,1.0,1.429,3.0616666666666665,3.6740000000000004,3.266,3.466037735849057,6.0,6.0,7.0,6.0,6.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,6.0,8.0,9.0,9.0,8.0,0.03,9.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,0,25.0,25.0,0,1.0,1.0,1.552,2.873333333333333,3.448,3.448,3.252830188679245,6.0,7.0,7.0,7.0,7.0,1.6670000000000003,4.1675,3.3340000000000005,3.3340000000000005,4.9366666666666665,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,-0.32,8.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,0,27.0,24.0,0,6.0,1.0,1.6,2.6666666666666665,4.0,3.2,3.3962264150943398,8.0,10.0,10.0,8.0,10.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,4.0,3.0,6.0,7.0,6.0,0.41,6.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,0,27.0,27.0,0,6.0,1.0,1.5380000000000003,3.205,3.846,3.846,2.5396226415094345,7.0,8.0,7.0,7.0,8.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,7.0,8.0,8.0,8.0,5.0,-0.21,7.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,0,27.0,25.0,1,6.0,1.0,1.765,2.9416666666666664,3.53,3.138,2.960377358490566,3.0,6.0,4.0,3.0,3.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,6.0,5.0,5.0,4.0,3.0,0.15,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,0,27.0,24.0,0,6.0,1.0,1.4000000000000001,3.0,4.0,3.6,3.018867924528302,7.0,7.0,7.0,7.0,7.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,7.0,6.0,7.0,6.0,6.0,0.12,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,0,27.0,23.0,1,6.0,1.0,1.5380000000000003,3.205,3.4619999999999997,3.846,1.8150943396226416,3.0,5.0,6.0,4.0,5.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,3.0,5.0,6.0,3.0,7.0,0.05,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,0,27.0,30.0,0,6.0,1.0,1.75,2.9166666666666665,4.0,2.5,3.7735849056603774,5.0,10.0,9.0,6.0,9.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,8.0,6.0,7.0,7.0,8.0,0.29,8.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,0,27.0,25.0,0,6.0,1.0,1.3210000000000002,3.145,3.7740000000000005,3.3960000000000004,3.2037735849056608,7.0,9.0,8.0,6.462962962962963,7.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,7.0,6.0,7.0,7.0,6.0,-0.07,8.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,0,27.0,25.0,0,6.0,1.0,1.5380000000000003,2.885,3.4619999999999997,3.4619999999999997,3.2660377358490567,7.0,7.0,7.0,6.462962962962963,7.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,7.0,7.0,8.0,8.0,8.0,-0.23,7.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3156,0,27.0,22.0,0,6.0,1.0,1.5380000000000003,3.205,3.846,3.846,2.9018867924528307,6.0,9.0,9.0,7.0,8.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,0.49,8.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,0,27.0,22.0,0,6.0,1.0,1.6,3.333333333333333,3.6,4.0,3.3962264150943398,3.0,7.0,8.0,6.462962962962963,9.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,6.0,7.0,9.0,6.0,6.0,0.39,7.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,0,27.0,26.0,0,6.0,1.0,1.961,2.6149999999999998,3.53,3.138,3.330188679245283,4.0,7.0,9.0,5.0,6.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,4.0,5.0,6.0,6.0,7.0,0.02,4.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,0,27.0,23.0,0,6.0,1.0,1.5380000000000003,2.885,3.846,3.846,2.177358490566038,8.0,8.0,8.0,8.0,8.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,5.0,5.0,7.0,6.0,6.0,0.22,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,0,27.0,31.0,0,6.0,1.0,1.4580000000000002,2.7783333333333333,4.1659999999999995,3.75,3.145283018867925,8.0,7.0,8.0,6.0,7.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0,7.0,0.29,7.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,0,27.0,23.0,0,6.0,1.0,1.7309999999999999,2.243333333333333,3.4619999999999997,3.846,3.6283018867924532,6.0,7.0,9.0,6.0,7.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,8.0,7.0,7.0,9.0,9.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,0,27.0,25.0,0,6.0,1.0,1.154,2.243333333333333,3.846,3.846,3.6283018867924532,5.0,7.0,10.0,8.0,7.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,7.0,7.0,7.0,8.0,8.0,-0.17,8.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,0,27.0,28.0,0,6.0,1.0,1.304,3.623333333333333,3.478,3.478,2.8716981132075476,8.0,7.0,9.0,7.0,7.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,4.0,8.0,6.0,6.0,3.0,-0.01,4.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,0,27.0,29.0,0,6.0,1.0,2.0,2.5933333333333333,4.0,3.112,2.0962264150943395,5.0,8.0,8.0,2.0,3.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,5.0,7.0,7.0,6.0,6.0,-0.02,6.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,0,27.0,28.0,0,6.0,1.0,1.6360000000000001,2.7266666666666666,3.636,3.636,3.086792452830189,6.0,10.0,10.0,6.0,10.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,6.0,5.0,6.0,6.0,7.0,0.05,6.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,0,27.0,27.0,0,6.0,1.0,1.429,3.0616666666666665,3.6740000000000004,3.266,3.466037735849057,7.0,7.0,8.0,7.0,8.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,5.0,8.0,8.0,8.0,8.0,0.31,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,0,27.0,25.0,0,6.0,1.0,1.552,2.873333333333333,3.448,3.448,3.252830188679245,8.0,9.0,10.0,6.0,9.0,1.556,4.445,3.5560000000000005,3.5560000000000005,5.926666666666667,7.0,9.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,8.0,0.33,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,0,32.0,24.0,1,1.0,3.0,1.6,2.6666666666666665,4.0,3.2,3.3962264150943398,7.0,9.0,10.0,8.0,9.0,1.724,4.31,3.448,3.448,4.596666666666666,8.0,10.0,8.0,8.0,8.0,5.0,8.0,7.0,7.0,6.0,0.19,7.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3209,0,32.0,27.0,1,1.0,3.0,1.5380000000000003,3.205,3.846,3.846,2.5396226415094345,8.0,8.0,10.0,6.0,7.0,1.724,4.31,3.448,3.448,4.596666666666666,8.0,10.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,0.44,7.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3210,0,32.0,25.0,0,1.0,3.0,1.765,2.9416666666666664,3.53,3.138,2.960377358490566,2.0,5.0,3.0,2.0,6.916905444126074,1.724,4.31,3.448,3.448,4.596666666666666,8.0,10.0,8.0,8.0,8.0,7.0,8.0,5.0,5.0,5.0,0.0,5.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3211,0,32.0,24.0,0,1.0,3.0,1.4000000000000001,3.0,4.0,3.6,3.018867924528302,8.0,8.0,8.0,7.0,7.0,1.724,4.31,3.448,3.448,4.596666666666666,8.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,10.0,5.0,0.23,8.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3212,0,32.0,23.0,0,1.0,3.0,1.5380000000000003,3.205,3.4619999999999997,3.846,1.8150943396226416,4.0,5.0,5.0,4.0,3.0,1.724,4.31,3.448,3.448,4.596666666666666,8.0,10.0,8.0,8.0,8.0,5.0,6.0,6.0,5.0,6.0,-0.46,5.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3213,0,32.0,30.0,1,1.0,3.0,1.75,2.9166666666666665,4.0,2.5,3.7735849056603774,3.0,10.0,10.0,4.0,10.0,1.724,4.31,3.448,3.448,4.596666666666666,8.0,10.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,0.38,5.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3214,0,32.0,25.0,1,1.0,3.0,1.3210000000000002,3.145,3.7740000000000005,3.3960000000000004,3.2037735849056608,7.0,10.0,9.0,6.462962962962963,9.0,1.724,4.31,3.448,3.448,4.596666666666666,8.0,10.0,8.0,8.0,8.0,9.0,6.0,6.0,7.0,6.0,0.38,6.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3215,0,32.0,25.0,1,1.0,3.0,1.5380000000000003,2.885,3.4619999999999997,3.4619999999999997,3.2660377358490567,4.0,7.0,8.0,6.462962962962963,6.916905444126074,1.724,4.31,3.448,3.448,4.596666666666666,8.0,10.0,8.0,8.0,8.0,6.0,6.0,7.0,6.0,6.0,0.02,7.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
